locus,clump_id,es,p,fdr,gene_id,mutation_type,is_index,swissprot_id,swissprot_name
Acerv_scaffold_8-1961700,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1962149,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1962163,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1965632,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1967437,Acerv_scaffold_8:clump_2,2.2543422960671102,4.189583246636523e-6,0.0544332604485899,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1967910,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005576,Synonomous,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1972902,Acerv_scaffold_8:clump_2,2.2543422960671102,4.189583246636523e-6,0.0544332604485899,Acer_00005577,Non-Synonomous,FALSE,sp|Q54KA7|SECG_DICDI,"Ankyrin repeat, PH and SEC7 domain containing protein secG OS=Dictyostelium discoideum OX=44689 GN=secG PE=2 SV=1"
Acerv_scaffold_8-1974274,Acerv_scaffold_8:clump_2,1.7854571372491608,3.4662790255487704e-5,0.1838153902132411,Acer_00005578,Non-Coding,FALSE,sp|Q9H841|NPAL2_HUMAN,NIPA-like protein 2 OS=Homo sapiens OX=9606 GN=NIPAL2 PE=2 SV=2
Acerv_scaffold_8-1978372,Acerv_scaffold_8:clump_2,1.6175007742456955,2.0963954915444853e-5,0.13743669357495425,Acer_00005578,Non-Coding,FALSE,sp|Q9H841|NPAL2_HUMAN,NIPA-like protein 2 OS=Homo sapiens OX=9606 GN=NIPAL2 PE=2 SV=2
Acerv_scaffold_8-1982030,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005578,Non-Coding,FALSE,sp|Q9H841|NPAL2_HUMAN,NIPA-like protein 2 OS=Homo sapiens OX=9606 GN=NIPAL2 PE=2 SV=2
Acerv_scaffold_8-1982229,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005578,Non-Coding,FALSE,sp|Q9H841|NPAL2_HUMAN,NIPA-like protein 2 OS=Homo sapiens OX=9606 GN=NIPAL2 PE=2 SV=2
Acerv_scaffold_8-1982580,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005578,Non-Coding,FALSE,sp|Q9H841|NPAL2_HUMAN,NIPA-like protein 2 OS=Homo sapiens OX=9606 GN=NIPAL2 PE=2 SV=2
Acerv_scaffold_8-1984204,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_8-1984208,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_8-1985346,Acerv_scaffold_8:clump_2,2.2543422960671102,4.189583246636523e-6,0.0544332604485899,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_8-1985925,Acerv_scaffold_8:clump_2,1.6175007742456955,2.0963954915444853e-5,0.13743669357495425,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1986016,Acerv_scaffold_8:clump_2,1.6442843628587434,2.714407045428071e-5,0.16781026926244713,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1986861,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1987117,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1987309,Acerv_scaffold_8:clump_2,2.3559005200320526,2.9214491827496385e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1987408,Acerv_scaffold_8:clump_2,2.096507461411054,1.2303726245015703e-4,0.34425112366329896,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1988222,Acerv_scaffold_8:clump_2,2.0585900042664735,1.7107000740655288e-4,0.38500582880251694,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1988367,Acerv_scaffold_8:clump_2,1.810103713084292,1.6028409106563828e-5,0.13280939430584957,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1988742,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1988907,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1988936,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1988981,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1989173,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1989828,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1990026,Acerv_scaffold_8:clump_2,2.2543422960671102,4.189583246636523e-6,0.0544332604485899,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1990210,Acerv_scaffold_8:clump_2,1.8603563403628511,8.323136035212682e-4,0.5717261330219099,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1990349,Acerv_scaffold_8:clump_2,2.096507461411054,1.2303726245015703e-4,0.34425112366329896,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1990367,Acerv_scaffold_8:clump_2,2.096507461411054,1.2303726245015703e-4,0.34425112366329896,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1990536,Acerv_scaffold_8:clump_2,2.044828182972858,1.7242102246336875e-4,0.38500582880251694,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1991115,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1991559,Acerv_scaffold_8:clump_2,1.5031115884683244,1.0997349998031316e-4,0.34425112366329896,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1991650,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1991654,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1992374,Acerv_scaffold_8:clump_2,2.096507461411054,1.2303726245015703e-4,0.34425112366329896,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1992804,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1992979,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1993045,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1993099,Acerv_scaffold_8:clump_2,1.7854571372491608,3.4662790255487704e-5,0.1838153902132411,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1993179,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1993255,Acerv_scaffold_8:clump_2,2.096507461411054,1.2303726245015703e-4,0.34425112366329896,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1993304,Acerv_scaffold_8:clump_2,2.4154675931498337,1.2334500622762675e-5,0.1066457012323134,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1993543,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1993634,Acerv_scaffold_8:clump_2,2.436833437952076,2.529957227532965e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1993669,Acerv_scaffold_8:clump_2,2.2273193248578234,2.8427882550208025e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1993677,Acerv_scaffold_8:clump_2,1.658819141740243,2.6585687441628645e-6,0.04461260949600102,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1993761,Acerv_scaffold_8:clump_2,2.096507461411054,1.2303726245015703e-4,0.34425112366329896,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1994039,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1994315,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1994357,Acerv_scaffold_8:clump_2,2.059844700717796,7.220220512525048e-5,0.25948559120624887,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1994539,Acerv_scaffold_8:clump_2,2.2543422960671102,4.189583246636523e-6,0.0544332604485899,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1994544,Acerv_scaffold_8:clump_2,2.096507461411054,1.2303726245015703e-4,0.34425112366329896,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1994646,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1994673,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1994870,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1995054,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1995142,Acerv_scaffold_8:clump_2,2.2543422960671102,4.189583246636523e-6,0.0544332604485899,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1995431,Acerv_scaffold_8:clump_2,2.096507461411054,1.2303726245015703e-4,0.34425112366329896,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1995593,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1995945,Acerv_scaffold_8:clump_2,2.2543422960671102,4.189583246636523e-6,0.0544332604485899,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1995952,Acerv_scaffold_8:clump_2,2.096507461411054,1.2303726245015703e-4,0.34425112366329896,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1996145,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1996146,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1996370,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1996500,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1996523,Acerv_scaffold_8:clump_2,2.3271737317536947,3.0720152813927206e-5,0.17116697917134527,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1996617,Acerv_scaffold_8:clump_2,1.7854571372491608,3.4662790255487704e-5,0.1838153902132411,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1996678,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1997668,Acerv_scaffold_8:clump_2,2.498770387703368,1.0086707381224394e-6,0.01972969885119014,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1997915,Acerv_scaffold_8:clump_2,2.216424838922532,5.780794156481495e-6,0.068974470405124,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1997917,Acerv_scaffold_8:clump_2,2.216424838922532,5.780794156481495e-6,0.068974470405124,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1998499,Acerv_scaffold_8:clump_2,2.096507461411054,1.2303726245015703e-4,0.34425112366329896,Acer_00005579,Synonomous,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1998612,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1998767,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1998769,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1998940,Acerv_scaffold_8:clump_2,1.4651941313237438,1.1384555388408372e-4,0.34425112366329896,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1999120,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1999185,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1999463,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Synonomous,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1999748,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1999914,Acerv_scaffold_8:clump_2,1.6175007742456955,2.0963954915444853e-5,0.13743669357495425,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2000004,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2000884,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2001962,Acerv_scaffold_8:clump_2,2.467146871588032,7.424552111709191e-6,0.08206980277612372,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2002057,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2002729,Acerv_scaffold_8:clump_2,2.5883671232861443,5.198189776940711e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2002975,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2003417,Acerv_scaffold_8:clump_2,1.6442843628587434,2.714407045428071e-5,0.16781026926244713,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2004016,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
